event,fighter_1,fighter_2,result,event_id,cc_match,fighter_1_elo_start,fighter_2_elo_start,fighter_1_elo_end,fighter_2_elo_end
The Ultimate Fighter: Team Bisping vs Team Miller Finale,Michael Bisping,Jason Miller,win,191,1804,1122.55,981.39,1134.84,969.1
UFC 140: Jones vs Machida,John Cholish,Mitch Clarke,win,192,1805,1000.0,1000.0,1020.0,980.0
UFC 140: Jones vs Machida,Jake Hecht,Rich Attonito,win,192,1806,1000.0,1037.16,1022.13,1015.03
UFC 140: Jones vs Machida,Mark Bocek,Nik Lentz,win,192,1807,1020.97,1086.48,1044.7,1062.75
UFC 140: Jones vs Machida,Yves Jabouin,Walel Watson,win,192,1808,1002.17,1020.0,1023.2,998.97
UFC 140: Jones vs Machida,Dennis Hallman,John Makdessi,win,192,1809,981.83,1038.99,1005.09,1015.73
UFC 140: Jones vs Machida,Constantinos Philippou,Jared Hamman,win,192,1810,1003.17,1003.25,1023.17,983.25
UFC 140: Jones vs Machida,Igor Pokrajac,Krzysztof Soszynski,win,192,1811,986.27,1062.92,1010.61,1038.58
UFC 140: Jones vs Machida,Chan Sung Jung,Mark Hominick,win,192,1812,1020.29,1036.2,1041.21,1015.28
UFC 140: Jones vs Machida,Brian Ebersole,Claude Patrick,win,192,1813,1041.64,1059.13,1062.65,1038.12
UFC 140: Jones vs Machida,Rogerio Nogueira,Tito Ortiz,win,192,1814,1007.94,1080.88,1032.08,1056.74
UFC 140: Jones vs Machida,Frank Mir,Antonio Rodrigo Nogueira,win,192,1815,1115.66,1057.07,1132.32,1040.41
UFC 140: Jones vs Machida,Jon Jones,Lyoto Machida,win,192,1816,1139.5,1125.94,1158.72,1106.72
UFC 141: Lesnar vs Overeem,Diego Nunes,Manvel Gamburyan,win,193,1817,1004.59,962.16,1022.16,944.59
UFC 141: Lesnar vs Overeem,Jacob Volkmann,Efrain Escudero,win,193,1818,1048.38,1017.57,1066.61,999.34
UFC 141: Lesnar vs Overeem,Dong Hyun Kim,Sean Pierson,win,193,1819,1074.64,1005.23,1090.7,989.17
UFC 141: Lesnar vs Overeem,Danny Castillo,Anthony Njokuani,win,193,1820,1022.52,1001.27,1041.3,982.49
UFC 141: Lesnar vs Overeem,Ross Pearson,Junior Assuncao,win,193,1821,1037.24,1001.28,1055.18,983.34
UFC 141: Lesnar vs Overeem,Jimy Hettes,Nam Phan,win,193,1822,1018.85,978.64,1036.55,960.94
UFC 141: Lesnar vs Overeem,Alexander Gustafsson,Vladimir Matyushenko,win,193,1823,1064.78,1078.23,1085.55,1057.46
UFC 141: Lesnar vs Overeem,Johny Hendricks,Jon Fitch,win,193,1824,1093.25,1181.92,1118.25,1156.92
UFC 141: Lesnar vs Overeem,Nate Diaz,Donald Cerrone,win,193,1825,1059.12,1081.9,1080.43,1060.59
UFC 141: Lesnar vs Overeem,Alistair Overeem,Brock Lesnar,win,193,1826,1000.0,1061.16,1023.48,1037.68
UFC 142: Aldo vs Mendes,Felipe Arantes,Antonio Carvalho,win,194,1827,980.0,1000.0,1001.15,978.85
UFC 142: Aldo vs Mendes,Mike Pyle,Ricardo Funch,win,194,1828,1025.94,962.3,1042.32,945.92
UFC 142: Aldo vs Mendes,Iuri Alcantara,Michihiro Omigawa,win,194,1829,1020.0,950.66,1036.06,934.6
UFC 142: Aldo vs Mendes,Gabriel Gonzaga,Ednaldo Oliveira,win,194,1830,1023.93,1000.0,1042.55,981.38
UFC 142: Aldo vs Mendes,Thiago Tavares,Sam Stout,win,194,1831,1042.39,1036.12,1062.03,1016.48
UFC 142: Aldo vs Mendes,Edson Barboza,Terry Etim,win,194,1832,1059.97,1053.21,1079.58,1033.6
UFC 142: Aldo vs Mendes,Carlo Prater,Erick Silva,win,194,1833,1000.0,1020.0,1021.15,998.85
UFC 142: Aldo vs Mendes,Rousimar Palhares,Mike Massenzio,win,194,1834,1077.35,983.49,1092.07,968.77
UFC 142: Aldo vs Mendes,Vitor Belfort,Anthony Johnson,win,194,1835,1086.09,1079.25,1105.7,1059.64
UFC 142: Aldo vs Mendes,Jose Aldo,Chad Mendes,win,194,1836,1049.65,1037.84,1068.97,1018.52
UFC on FX: Guillard vs Miller,Nick Denis,Joseph Sandoval,win,195,1837,1000.0,980.0,1018.85,961.15
UFC on FX: Guillard vs Miller,Daniel Pineda,Pat Schilling,win,195,1838,1000.0,1000.0,1020.0,980.0
UFC on FX: Guillard vs Miller,Fabricio Camoes,Tommy Hayden,win,195,1839,973.71,1000.0,995.22,978.49
UFC on FX: Guillard vs Miller,Charlie Brenneman,Daniel Roberts,win,195,1840,1026.71,1001.4,1045.26,982.85
UFC on FX: Guillard vs Miller,Khabib Nurmagomedov,Kamal Shalorus,win,195,1841,1000.0,987.18,1019.26,967.92
UFC on FX: Guillard vs Miller,Jorge Rivera,Eric Schafer,win,195,1842,1012.27,967.49,1029.71,950.05
UFC on FX: Guillard vs Miller,Pat Barry,Christian Morecraft,win,195,1843,984.45,986.44,1004.56,966.33
UFC on FX: Guillard vs Miller,Mike Easton,Jared Papazian,win,195,1844,1020.0,1000.0,1038.85,981.15
UFC on FX: Guillard vs Miller,Josh Neer,Duane Ludwig,win,195,1845,994.54,1042.78,1017.3,1020.02
UFC on FX: Guillard vs Miller,Jim Miller,Melvin Guillard,win,195,1846,1116.76,1085.16,1134.95,1066.97
UFC on FOX: Evans vs Davis,Chris Camozzi,Dustin Jacoby,win,196,1847,997.81,980.0,1016.79,961.02
UFC on FOX: Evans vs Davis,Lavar Johnson,Joey Beltran,win,196,1848,1000.0,995.88,1019.76,976.12
UFC on FOX: Evans vs Davis,Michael Johnson,Shane Roller,win,196,1849,982.16,986.12,1002.39,965.89
UFC on FOX: Evans vs Davis,Charles Oliveira,Eric Wisely,win,196,1850,1007.17,1000.0,1026.76,980.41
UFC on FOX: Evans vs Davis,Cub Swanson,George Roop,win,196,1851,981.02,967.34,1000.23,948.13
UFC on FOX: Evans vs Davis,Mike Russow,Jon Olav Einemo,win,196,1852,1062.91,980.0,1078.23,964.68
UFC on FOX: Evans vs Davis,Evan Dunham,Nik Lentz,win,196,1853,1058.49,1062.75,1078.74,1042.5
UFC on FOX: Evans vs Davis,Chris Weidman,Demian Maia,win,196,1854,1060.32,1101.16,1082.66,1078.82
UFC on FOX: Evans vs Davis,Chael Sonnen,Michael Bisping,win,196,1855,1057.1,1134.84,1081.5,1110.44
UFC on FOX: Evans vs Davis,Rashad Evans,Phil Davis,win,196,1856,1189.52,1091.73,1204.03,1077.22
UFC 143: Diaz vs Condit,Stephen Thompson,Dan Stittgen,win,197,1857,1000.0,1000.0,1020.0,980.0
UFC 143: Diaz vs Condit,Rafael Natal,Michael Kuiper,win,197,1858,993.32,1000.0,1013.7,979.62
UFC 143: Diaz vs Condit,Matthew Riddle,Henry Martinez,win,197,1859,1024.92,1000.0,1043.49,981.43
UFC 143: Diaz vs Condit,Matt Brown,Chris Cope,win,197,1860,993.62,998.85,1013.92,978.55
UFC 143: Diaz vs Condit,Edwin Figueroa,Alex Caceres,win,197,1861,999.05,981.15,1018.02,962.18
UFC 143: Diaz vs Condit,Dustin Poirier,Max Holloway,win,197,1862,1058.85,1000.0,1075.49,983.36
UFC 143: Diaz vs Condit,Ed Herman,Clifford Starks,win,197,1863,1029.99,1020.0,1049.42,1000.57
UFC 143: Diaz vs Condit,Renan Barao,Scott Jorgensen,win,197,1864,1038.85,1037.65,1058.78,1017.72
UFC 143: Diaz vs Condit,Josh Koscheck,Mike Pierce,win,197,1865,1142.06,1061.16,1157.49,1045.73
UFC 143: Diaz vs Condit,Fabricio Werdum,Roy Nelson,win,197,1866,1009.47,1027.62,1030.51,1006.58
UFC 143: Diaz vs Condit,Carlos Condit,Nick Diaz,win,197,1867,1071.45,1058.88,1090.73,1039.6
UFC on FUEL TV: Sanchez vs Ellenberger,Tim Means,Bernardo Magalhaes,win,198,1868,1000.0,1000.0,1020.0,980.0
UFC on FUEL TV: Sanchez vs Ellenberger,Justin Salas,Anton Kuivanen,win,198,1869,1000.0,1000.0,1020.0,980.0
UFC on FUEL TV: Sanchez vs Ellenberger,Jonathan Brookins,Vagner Rocha,win,198,1870,1000.0,1002.44,1020.14,982.3
UFC on FUEL TV: Sanchez vs Ellenberger,Ivan Menjivar,John Albert,win,198,1871,1022.47,1020.0,1042.33,1000.14
UFC on FUEL TV: Sanchez vs Ellenberger,TJ Dillashaw,Walel Watson,win,198,1872,980.0,998.97,1001.09,977.88
UFC on FUEL TV: Sanchez vs Ellenberger,Stipe Miocic,Philip De Fries,win,198,1873,1020.97,1020.05,1040.92,1000.1
UFC on FUEL TV: Sanchez vs Ellenberger,Ronny Markes,Aaron Simpson,win,198,1874,1020.0,1071.67,1042.95,1048.72
UFC on FUEL TV: Sanchez vs Ellenberger,Stefan Struve,Dave Herman,win,198,1875,1054.15,1020.0,1072.19,1001.96
UFC on FUEL TV: Sanchez vs Ellenberger,Jake Ellenberger,Diego Sanchez,win,198,1876,1080.34,1127.51,1103.04,1104.81
UFC 144: Edgar vs Henderson,Issei Tamura,Zhang Tiequan,win,199,1877,1000.0,998.88,1019.94,978.94
UFC 144: Edgar vs Henderson,Chris Cariaso,Takeya Mizugaki,win,199,1878,1018.98,1018.85,1038.97,998.86
UFC 144: Edgar vs Henderson,Riki Fukuda,Steve Cantwell,win,199,1879,980.0,940.44,997.73,922.71
UFC 144: Edgar vs Henderson,Vaughan Lee,Norifumi Yamamoto,win,199,1880,979.94,961.15,998.86,942.23
UFC 144: Edgar vs Henderson,Takanori Gomi,Eiji Mitsuoka,win,199,1881,977.13,1000.0,998.44,978.69
UFC 144: Edgar vs Henderson,Anthony Pettis,Joe Lauzon,win,199,1882,1008.02,1090.46,1032.68,1065.8
UFC 144: Edgar vs Henderson,Hatsu Hioki,Bart Palaszewski,win,199,1883,1019.23,1022.4,1039.41,1002.22
UFC 144: Edgar vs Henderson,Tim Boetsch,Yushin Okami,win,199,1884,1044.95,1128.15,1069.65,1103.45
UFC 144: Edgar vs Henderson,Jake Shields,Yoshihiro Akiyama,win,199,1885,999.04,974.19,1017.61,955.62
UFC 144: Edgar vs Henderson,Mark Hunt,Cheick Kongo,win,199,1886,1020.45,1106.95,1045.33,1082.07
UFC 144: Edgar vs Henderson,Ryan Bader,Quinton Jackson,win,199,1887,1069.66,1094.69,1091.1,1073.25
UFC 144: Edgar vs Henderson,Benson Henderson,Frankie Edgar,win,199,1888,1071.64,1170.85,1097.2,1145.29
UFC on FX: Alves vs Kampmann,Shawn Jordan,Oli Thompson,win,200,1889,1000.0,1000.0,1020.0,980.0
UFC on FX: Alves vs Kampmann,Daniel Pineda,Mackens Semerzier,win,200,1890,1020.0,1020.0,1040.0,1000.0
UFC on FX: Alves vs Kampmann,TJ Waldburger,Jake Hecht,win,200,1891,1021.94,1022.13,1041.95,1002.12
UFC on FX: Alves vs Kampmann,Andrew Craig,Kyle Noke,win,200,1892,1000.0,1036.66,1022.1,1014.56
UFC on FX: Alves vs Kampmann,Steven Siler,Cole Miller,win,200,1893,1020.0,1066.22,1042.65,1043.57
UFC on FX: Alves vs Kampmann,Anthony Perosh,Nick Penner,win,200,1894,989.2,1000.0,1009.82,979.38
UFC on FX: Alves vs Kampmann,James Te Huna,Aaron Rosa,win,200,1895,1019.01,1000.97,1037.97,982.01
UFC on FX: Alves vs Kampmann,Constantinos Philippou,Court McGee,win,200,1896,1023.17,1055.24,1045.01,1033.4
UFC on FX: Alves vs Kampmann,Demetrious Johnson,Ian McCall,draw,200,1897,1018.92,1000.0,1028.38,990.54
UFC on FX: Alves vs Kampmann,Joseph Benavidez,Yasuhiro Urushitani,win,200,1898,1038.79,1000.0,1056.57,982.22
UFC on FX: Alves vs Kampmann,Martin Kampmann,Thiago Alves,win,200,1899,1074.37,1114.25,1096.66,1091.96
UFC on FUEL TV: Gustafsson vs Silva,Jason Young,Eric Wisely,win,201,1900,958.09,980.41,979.37,959.13
UFC on FUEL TV: Gustafsson vs Silva,Simeon Thoresen,Besam Yousef,win,201,1901,1000.0,1000.0,1020.0,980.0
UFC on FUEL TV: Gustafsson vs Silva,Reza Madadi,Yoislandy Izquierdo,win,201,1902,1000.0,1000.0,1020.0,980.0
UFC on FUEL TV: Gustafsson vs Silva,Francis Carmont,Magnus Cedenblad,win,201,1903,1021.09,1000.0,1039.88,981.21
UFC on FUEL TV: Gustafsson vs Silva,Cyrille Diabate,Tom DeBlass,win,201,1904,995.72,1000.0,1015.97,979.75
UFC on FUEL TV: Gustafsson vs Silva,James Head,Papy Abedi,win,201,1905,981.15,985.59,1001.41,965.33
UFC on FUEL TV: Gustafsson vs Silva,Brad Pickett,Damacio Page,win,201,1906,981.15,980.0,1001.08,960.07
UFC on FUEL TV: Gustafsson vs Silva,John Maguire,DaMarques Johnson,win,201,1907,1020.07,1023.12,1040.25,1002.94
UFC on FUEL TV: Gustafsson vs Silva,Dennis Siver,Diego Nunes,win,201,1908,1071.25,1022.16,1088.44,1004.97
UFC on FUEL TV: Gustafsson vs Silva,Siyar Bahadurzada,Paulo Thiago,win,201,1909,1000.0,1038.49,1022.21,1016.28
UFC on FUEL TV: Gustafsson vs Silva,Brian Stann,Alessio Sakara,win,201,1910,1039.18,1023.29,1058.27,1004.2
UFC on FUEL TV: Gustafsson vs Silva,Alexander Gustafsson,Thiago Silva,win,201,1911,1085.55,1059.81,1104.07,1041.29
UFC 145: Jones vs Evans,Marcus Brimage,Maximo Blanco,win,202,1912,1020.0,1000.0,1038.85,981.15
UFC 145: Jones vs Evans,Chris Clements,Keith Wisniewski,win,202,1913,1000.0,959.67,1017.69,941.98
UFC 145: Jones vs Evans,Mac Danzig,Efrain Escudero,win,202,1914,986.2,999.34,1006.96,978.58
UFC 145: Jones vs Evans,Anthony Njokuani,John Makdessi,win,202,1915,982.49,1015.73,1004.4,993.82
UFC 145: Jones vs Evans,Matt Brown,Stephen Thompson,win,202,1916,1013.92,1020.0,1034.27,999.65
UFC 145: Jones vs Evans,Travis Browne,Chad Griggs,win,202,1917,1054.08,1000.0,1070.99,983.09
UFC 145: Jones vs Evans,Mark Bocek,John Alessio,win,202,1918,1044.7,951.25,1059.45,936.5
UFC 145: Jones vs Evans,Eddie Yagin,Mark Hominick,win,202,1919,978.86,1015.28,1000.95,993.19
UFC 145: Jones vs Evans,Michael McDonald,Miguel Torres,win,202,1920,1057.64,1019.94,1075.48,1002.1
UFC 145: Jones vs Evans,Ben Rothwell,Brendan Schaub,win,202,1921,984.21,1038.42,1007.31,1015.32
UFC 145: Jones vs Evans,Rory MacDonald,Che Mills,win,202,1922,1044.31,1021.15,1062.98,1002.48
UFC 145: Jones vs Evans,Jon Jones,Rashad Evans,win,202,1923,1158.72,1204.03,1181.31,1181.44
UFC on FOX: Diaz vs Miller,Karlos Vemola,Mike Massenzio,win,203,1924,979.95,968.77,999.31,949.41
UFC on FOX: Diaz vs Miller,Roland Delorme,Nick Denis,win,203,1925,1020.0,1018.85,1039.93,998.92
UFC on FOX: Diaz vs Miller,Dennis Bermudez,Pablo Garza,win,203,1926,980.0,1018.85,1002.23,996.62
UFC on FOX: Diaz vs Miller,Danny Castillo,John Cholish,win,203,1927,1041.3,1020.0,1060.08,1001.22
UFC on FOX: Diaz vs Miller,Louis Gaudinot,John Lineker,win,203,1928,980.0,1000.0,1001.15,978.85
UFC on FOX: Diaz vs Miller,John Hathaway,Pascal Krauss,win,203,1929,1070.4,1020.0,1087.52,1002.88
UFC on FOX: Diaz vs Miller,John Dodson,Tim Elliott,win,203,1930,1020.0,1000.0,1038.85,981.15
UFC on FOX: Diaz vs Miller,Michael Johnson,Tony Ferguson,win,203,1931,1002.39,1059.68,1025.66,1036.41
UFC on FOX: Diaz vs Miller,Lavar Johnson,Pat Barry,win,203,1932,1019.76,1004.56,1038.89,985.43
UFC on FOX: Diaz vs Miller,Alan Belcher,Rousimar Palhares,win,203,1933,1075.98,1092.07,1096.91,1071.14
UFC on FOX: Diaz vs Miller,Johny Hendricks,Josh Koscheck,win,203,1934,1118.25,1157.49,1140.5,1135.24
UFC on FOX: Diaz vs Miller,Nate Diaz,Jim Miller,win,203,1935,1080.43,1134.95,1103.54,1111.84
UFC on FUEL TV: Korean Zombie vs Poirier,Francisco Rivera,Alex Soto,win,204,1936,978.85,982.29,999.05,962.09
UFC on FUEL TV: Korean Zombie vs Poirier,Johnny Eduardo,Jeff Curran,win,204,1937,978.85,961.41,997.85,942.41
UFC on FUEL TV: Korean Zombie vs Poirier,Rafael Dos Anjos,Kamal Shalorus,win,204,1938,1018.39,967.92,1035.5,950.81
UFC on FUEL TV: Korean Zombie vs Poirier,TJ Grant,Carlo Prater,win,204,1939,1021.14,1021.15,1041.14,1001.15
UFC on FUEL TV: Korean Zombie vs Poirier,Cody McKenzie,Marcus LeVesseur,win,204,1940,980.53,1000.0,1001.65,978.88
UFC on FUEL TV: Korean Zombie vs Poirier,Brad Tavares,Dongi Yang,win,204,1941,1016.05,983.99,1034.21,965.83
UFC on FUEL TV: Korean Zombie vs Poirier,Tom Lawlor,Jason MacDonald,win,204,1942,996.47,984.44,1015.78,965.13
UFC on FUEL TV: Korean Zombie vs Poirier,Igor Pokrajac,Fabio Maldonado,win,204,1943,1010.61,1001.08,1030.06,981.63
UFC on FUEL TV: Korean Zombie vs Poirier,Yves Jabouin,Jeff Hougland,win,204,1944,1023.2,1020.0,1043.02,1000.18
UFC on FUEL TV: Korean Zombie vs Poirier,Donald Cerrone,Jeremy Stephens,win,204,1945,1060.59,1025.7,1078.59,1007.7
UFC on FUEL TV: Korean Zombie vs Poirier,Amir Sadollah,Jorge Lopez,win,204,1946,1034.19,978.85,1051.03,962.01
UFC on FUEL TV: Korean Zombie vs Poirier,Chan Sung Jung,Dustin Poirier,win,204,1947,1041.21,1075.49,1063.18,1053.52
UFC 146: Dos Santos vs Mir,Mike Brown,Daniel Pineda,win,205,1948,965.36,1040.0,989.59,1015.77
UFC 146: Dos Santos vs Mir,Glover Teixeira,Kyle Kingsbury,win,205,1949,1000.0,1036.88,1022.12,1014.76
UFC 146: Dos Santos vs Mir,Paul Sass,Jacob Volkmann,win,205,1950,1037.77,1066.61,1059.43,1044.95
UFC 146: Dos Santos vs Mir,Dan Hardy,Duane Ludwig,win,205,1951,1012.07,1020.02,1032.53,999.56
UFC 146: Dos Santos vs Mir,CB Dollaway,Jason Miller,win,205,1952,1013.6,969.1,1031.05,951.65
UFC 146: Dos Santos vs Mir,Jamie Varner,Edson Barboza,win,205,1953,1002.23,1079.58,1026.61,1055.2
UFC 146: Dos Santos vs Mir,Darren Elkins,Diego Brandao,win,205,1954,1037.0,1020.0,1056.02,1000.98
UFC 146: Dos Santos vs Mir,Stefan Struve,Lavar Johnson,win,205,1955,1072.19,1038.89,1090.28,1020.8
UFC 146: Dos Santos vs Mir,Stipe Miocic,Shane del Rosario,win,205,1956,1040.92,1000.0,1058.58,982.34
UFC 146: Dos Santos vs Mir,Roy Nelson,Dave Herman,win,205,1957,1006.58,1001.96,1026.31,982.23
UFC 146: Dos Santos vs Mir,Cain Velasquez,Antonio Silva,win,205,1958,1111.02,1000.0,1124.84,986.18
UFC 146: Dos Santos vs Mir,Junior Dos Santos,Frank Mir,win,205,1959,1148.86,1132.32,1167.91,1113.27
The Ultimate Fighter: Live Finale,Erik Perez,John Albert,win,206,1960,1000.0,1000.14,1020.01,980.13
The Ultimate Fighter: Live Finale,Joe Proctor,Jeremy Larsen,win,206,1961,1000.0,1000.0,1020.0,980.0
The Ultimate Fighter: Live Finale,Sam Sicilia,Cristiano Marcello,win,206,1962,1000.0,1000.0,1020.0,980.0
The Ultimate Fighter: Live Finale,Myles Jury,Chris Saunders,win,206,1963,1000.0,1000.0,1020.0,980.0
The Ultimate Fighter: Live Finale,Daron Cruickshank,Chris Tickle,win,206,1964,1000.0,1000.0,1020.0,980.0
The Ultimate Fighter: Live Finale,Justin Lawrence,John Cofer,win,206,1965,1000.0,1000.0,1020.0,980.0
The Ultimate Fighter: Live Finale,Max Holloway,Pat Schilling,win,206,1966,983.36,980.0,1003.17,960.19
The Ultimate Fighter: Live Finale,Charles Oliveira,Jonathan Brookins,win,206,1967,1026.76,1020.14,1046.38,1000.52
The Ultimate Fighter: Live Finale,Michael Chiesa,Al Iaquinta,win,206,1968,1000.0,1000.0,1020.0,980.0
The Ultimate Fighter: Live Finale,Martin Kampmann,Jake Ellenberger,win,206,1969,1096.66,1103.04,1117.03,1082.67
UFC on FX: Johnson vs McCall,Sean Pierson,Jake Hecht,win,207,1970,989.17,1002.12,1009.92,981.37
UFC on FX: Johnson vs McCall,Henry Martinez,Bernardo Magalhaes,win,207,1971,981.43,980.0,1001.35,960.08
UFC on FX: Johnson vs McCall,Buddy Roberts,Caio Magalhaes,win,207,1972,1000.0,1000.0,1020.0,980.0
UFC on FX: Johnson vs McCall,Tim Means,Justin Salas,win,207,1973,1020.0,1020.0,1040.0,1000.0
UFC on FX: Johnson vs McCall,Dustin Pague,Jared Papazian,win,207,1974,980.0,981.15,1000.07,961.08
UFC on FX: Johnson vs McCall,Matt Grice,Leonard Garcia,win,207,1975,943.53,963.23,964.66,942.1
UFC on FX: Johnson vs McCall,Seth Baczynski,Lance Benoist,win,207,1976,1022.98,1022.73,1042.97,1002.74
UFC on FX: Johnson vs McCall,Mike Pierce,Carlos Eduardo Rocha,win,207,1977,1045.73,999.17,1063.07,981.83
UFC on FX: Johnson vs McCall,Eddie Wineland,Scott Jorgensen,win,207,1978,962.36,1017.72,985.52,994.56
UFC on FX: Johnson vs McCall,Mike Pyle,Josh Neer,win,207,1979,1042.32,1017.3,1060.88,998.74
UFC on FX: Johnson vs McCall,Erick Silva,Charlie Brenneman,win,207,1980,998.85,1045.26,1021.51,1022.6
UFC on FX: Johnson vs McCall,Demetrious Johnson,Ian McCall,win,207,1981,1028.38,990.54,1046.21,972.71
UFC on FX: Maynard vs Guida,Ken Stone,Dustin Pague,win,208,1982,1000.0,1000.07,1020.0,980.07
UFC on FX: Maynard vs Guida,Dan Miller,Ricardo Funch,win,208,1983,999.81,945.92,1016.73,929.0
UFC on FX: Maynard vs Guida,Matt Brown,Luis Ramos,win,208,1984,1034.27,980.0,1051.17,963.1
UFC on FX: Maynard vs Guida,Chris Camozzi,Nick Catone,win,208,1985,1016.79,1020.1,1036.98,999.91
UFC on FX: Maynard vs Guida,Steven Siler,Joey Gambino,win,208,1986,1042.65,1000.0,1060.21,982.44
UFC on FX: Maynard vs Guida,Rick Story,Brock Jardine,win,208,1987,1060.43,1000.0,1076.99,983.44
UFC on FX: Maynard vs Guida,Ramsey Nijem,CJ Keith,win,208,1988,1000.1,1000.0,1020.09,980.01
UFC on FX: Maynard vs Guida,Ricardo Lamas,Hatsu Hioki,win,208,1989,1036.76,1039.41,1056.91,1019.26
UFC on FX: Maynard vs Guida,Cub Swanson,Ross Pearson,win,208,1990,1000.23,1055.18,1023.37,1032.04
UFC on FX: Maynard vs Guida,Brian Ebersole,TJ Waldburger,win,208,1991,1062.65,1041.95,1081.46,1023.14
UFC on FX: Maynard vs Guida,Sam Stout,Spencer Fisher,win,208,1992,1016.48,1015.08,1036.4,995.16
UFC on FX: Maynard vs Guida,Gray Maynard,Clay Guida,win,208,1993,1124.02,1069.5,1140.91,1052.61
UFC 147: Silva vs Franklin 2,Felipe Arantes,Milton Vieira,draw,209,1994,1001.15,1000.0,1011.12,990.03
UFC 147: Silva vs Franklin 2,Marcos Vinicius,Wagner Campos,win,209,1995,1000.0,1000.0,1020.0,980.0
UFC 147: Silva vs Franklin 2,Thiago Perpetuo,Leonardo Mafra,win,209,1996,1000.0,1000.0,1020.0,980.0
UFC 147: Silva vs Franklin 2,Hugo Viana,John Teixeira,win,209,1997,1000.0,1000.0,1020.0,980.0
UFC 147: Silva vs Franklin 2,Francisco Trinaldo,Delson Heleno,win,209,1998,1000.0,1000.0,1020.0,980.0
UFC 147: Silva vs Franklin 2,Rodrigo Damm,Anistavio Medeiros,win,209,1999,1000.0,1000.0,1020.0,980.0
UFC 147: Silva vs Franklin 2,Hacran Dias,Iuri Alcantara,win,209,2000,1000.0,1036.06,1022.07,1013.99
UFC 147: Silva vs Franklin 2,Fabricio Werdum,Mike Russow,win,209,2001,1030.51,1078.23,1053.24,1055.5
UFC 147: Silva vs Franklin 2,Rony Jason,Godofredo Pepey,win,209,2002,1000.0,1000.0,1020.0,980.0
UFC 147: Silva vs Franklin 2,Cezar Ferreira,Sergio Moraes,win,209,2003,1000.0,1000.0,1020.0,980.0
UFC 147: Silva vs Franklin 2,Rich Franklin,Wanderlei Silva,win,209,2004,1109.57,1002.22,1123.58,988.21
UFC 148: Silva vs Sonnen 2,Rafaello Oliveira,Yoislandy Izquierdo,win,210,2005,950.13,980.0,971.85,958.28
UFC 148: Silva vs Sonnen 2,Shane Roller,John Alessio,win,210,2006,965.89,936.5,984.2,918.19
UFC 148: Silva vs Sonnen 2,Constantinos Philippou,Riki Fukuda,win,210,2007,1045.01,997.73,1062.31,980.43
UFC 148: Silva vs Sonnen 2,Khabib Nurmagomedov,Gleison Tibau,win,210,2008,1019.26,1093.85,1043.49,1069.62
UFC 148: Silva vs Sonnen 2,Melvin Guillard,Fabricio Camoes,win,210,2009,1066.97,995.22,1082.9,979.29
UFC 148: Silva vs Sonnen 2,Mike Easton,Ivan Menjivar,win,210,2010,1038.85,1042.33,1059.05,1022.13
UFC 148: Silva vs Sonnen 2,Chad Mendes,Cody McKenzie,win,210,2011,1018.52,1001.65,1037.55,982.62
UFC 148: Silva vs Sonnen 2,Demian Maia,Dong Hyun Kim,win,210,2012,1078.82,1090.7,1099.5,1070.02
UFC 148: Silva vs Sonnen 2,Cung Le,Patrick Cote,win,210,2013,978.91,970.99,998.45,951.45
UFC 148: Silva vs Sonnen 2,Forrest Griffin,Tito Ortiz,win,210,2014,1081.15,1056.74,1099.75,1038.14
UFC 148: Silva vs Sonnen 2,Anderson Silva,Chael Sonnen,win,210,2015,1239.77,1081.5,1251.24,1070.03
UFC on FUEL TV: Munoz vs Weidman,Raphael Assuncao,Issei Tamura,win,211,2016,1001.15,1019.94,1022.23,998.86
UFC on FUEL TV: Munoz vs Weidman,Marcelo Guimaraes,Dan Stittgen,win,211,2017,1000.0,980.0,1018.85,961.15
UFC on FUEL TV: Munoz vs Weidman,Andrew Craig,Rafael Natal,win,211,2018,1022.1,1013.7,1041.62,994.18
UFC on FUEL TV: Munoz vs Weidman,Chris Cariaso,Josh Ferguson,win,211,2019,1038.97,980.0,1055.61,963.36
UFC on FUEL TV: Munoz vs Weidman,Alex Caceres,Damacio Page,win,211,2020,962.18,960.07,982.06,940.19
UFC on FUEL TV: Munoz vs Weidman,Rafael Dos Anjos,Anthony Njokuani,win,211,2021,1035.5,1004.4,1053.71,986.19
UFC on FUEL TV: Munoz vs Weidman,TJ Dillashaw,Vaughan Lee,win,211,2022,1001.09,998.86,1020.96,978.99
UFC on FUEL TV: Munoz vs Weidman,Francis Carmont,Karlos Vemola,win,211,2023,1039.88,999.31,1057.56,981.63
UFC on FUEL TV: Munoz vs Weidman,Aaron Simpson,Kenny Robertson,win,211,2024,1048.72,982.7,1064.96,966.46
UFC on FUEL TV: Munoz vs Weidman,James Te Huna,Joey Beltran,win,211,2025,1037.97,976.12,1054.45,959.64
UFC on FUEL TV: Munoz vs Weidman,Chris Weidman,Mark Munoz,win,211,2026,1082.66,1109.97,1104.23,1088.4
